"id"	"primary_name"	"location"	"last_status_check_time"	"total.dois"	"current.dois"	"backfile.dois"	"prefixes"	"coverge.references.backfile"	"coverge.references.current"	"combinedPercEst"
460	"American Fisheries Society"	"5410 Grosvenor Lane Suite 110 Suite 110 Bethesda 20814 United States"	"2018-03-26"	4265	0	4265	10.1577	0.012661195360124	0	0.000308449912639
10240	"Universidad Autonoma Latinoamericana"	"Carrera 57 # 80-85 Blq. 15Apto 213 Itagui Antioquia Colombia"	"2018-03-26"	221	30	191	10.24142	0.246073305606842	0.200000002980232	0.000302737895592
5573	"Faculty of Veterinary Medicine - Skopje"	"Genthiner Strabe13 Berlin D-10785 Germany"	"2018-03-26"	56	0	56	10.14432	0.946428596973419	0	0.000302737895421
7815	"Institute of Combustion Problems"	"Bogenbai Batyr Street, 172 Almaty 050072 Kazakhstan"	"2018-03-26"	531	295	236	10.18321	0	0.179661020636559	0.000302737893464
9788	"Institute of Cell Therapy"	"3 Kosmonavt Komarov Ave. Kyiv 03065 Ukraine"	"2018-03-26"	87	36	51	10.22494	0.745098054409027	0.416666656732559	0.000302737889633
8342	"Facultad de Ciencias de la Salud, UDES"	"Calle 70 No 55-210 Campus Lagos del Cacique Bucaramanga Santander Colombia"	"2018-03-26"	110	69	41	10.2032	0.878048777580261	0.246376812458038	0.00030273788691
3193	"The Japanese Society of Clinical Neuropsychopharmacology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	54	10	44	10.5234	0.977272748947144	0.899999976158142	0.000297025855727
7035	"Korean Society of Acute Care Surgery"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	118	41	77	10.17479	0.155844151973724	0.97560977935791	0.000297025855387
5414	"Gesellschaft Anthroposophischer Arzte in Deutschland (GAAD)"	"Roggenstrase 82 Filderstadt 70794 Germany"	"2018-03-26"	2679	60	2619	10.14271	0	0.866666674613953	0.000297025854365
5480	"The Society of Korean Medical Classics"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	187	29	158	10.14369	0.322784811258316	0.034482758492231	0.000297025852642
1319	"Japanese Society of Sciences in Swimming and Water Exercise"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	67	3	64	10.2479	0.765625	1	0.000297025851642
9960	"The Korean Society of Nephrology"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	52	52	0	10.23876	0	1	0.000297025851642
5067	"Editorial Universidad de Sevilla"	"Q4118001L Porvenir 27 Porvenir, 27 Sevilla 41013 Spain"	"2018-03-26"	1343	315	1028	10.12795	0.050583656877279	0	0.000297025847471
3178	"Study Group of Aero Aqua Bio-mechanics"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	55	2	53	10.5226	0.943396210670471	1	0.000297025846875
4873	"Universidade de Sao Paulo Sistema Integrado de Bibliotecas - SIBiUSP"	"Rua Praca do Relogio 109, Block K, 4 andar Cidade Universitaria Cidade Universitaria Sao Paulo 05508-050 Brazil"	"2018-03-26"	40354	4486	35868	10.11606	0	0.011591617949307	0.000297025840906
1354	"International Food Policy Research Institute (IFPRI)"	"ATTN: INDIRA YERRAMAREDDY 1201 Eye St. NW Washington DC 20005 United States"	"2018-03-26"	588	108	480	10.2499	0.106250002980232	0	0.000291313824204
9253	"The Korean Balance Society"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	51	51	0	10.2179	0	1	0.000291313816033
6533	"Institute for Humanities and Social Sciences"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	183	0	183	10.15818	0.273224055767059	0	0.000285601793022
7874	"Korean Association of Arabic Language and Literature"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	125	0	125	10.1863	0.400000005960464	0	0.00028560178468
4148	"World Technopolis Association"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	72	10	62	10.7165	0.806451618671417	0	0.000285601782467
4863	"Japanese Association of Occupational Therapists"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	50	14	36	10.11596	1	1	0.000285601780425
5359	"International Association of Lowland Technology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	50	0	50	10.14247	1	0	0.000285601780425
5898	"Japanese Association of Cardiovascular Intervention and Therapeutics"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	66	7	59	10.15245	0.745762705802917	0.857142865657806	0.000285601778722
4809	"Division of International Special Education and Services (DISES)"	"2900 Crystal Drive Suite 1000 Arlington 22202 United States"	"2018-03-26"	65	23	42	10.9782	0.785714268684387	0.739130437374115	0.00028560177668
11200	"Rynnye Lyan Resources"	"7, Jalan BPP 2/5, Pusat Bandar Putra Permai Seri Kembangan Selangor Darul Ehsan 43300 Malaysia"	"2018-03-26"	87	87	0	10.26656	0	0.574712634086609	0.000285601775658
6213	"Fundacion Universidad de Oviedo"	"Principio Str. No. 3, Floor 4 VAT: 33543912 VAT: G-33532912 Oviedo 33007 Spain"	"2018-03-26"	63	36	27	10.15592	0.592592597007751	0.944444417953491	0.000285601775658
8500	"The Society for Aerospace System Engineering"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	62	62	0	10.2091	0	0.790322601795197	0.000279889752306
9891	"Japanese Society for Spine Surgery and Related Research"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	69	69	0	10.22603	0	0.710144937038422	0.000279889748561
5101	"Japan Association of Real Options and Strategy"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	57	5	52	10.12949	0.884615361690521	0.600000023841858	0.000279889738688
5686	"Revista Nativa"	"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil"	"2018-03-26"	176	60	116	10.14583	0.413793116807938	0	0.00027417771806
3483	"Edentata"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	65	0	65	10.5537	0.738461554050446	0	0.000274177714996
8525	"Institute of Theoretical and Applied Informatics, Polish Academy of Sciences"	"Baltycka 5 Gliwice 44-100 Poland"	"2018-03-26"	83	20	63	10.20904	0.761904776096344	0	0.000274177714315
3954	"The Society of Japanese Women Scientists"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	59	7	52	10.5939	0.846153855323792	0.571428596973419	0.000274177712953
7989	"Korean Rhinologic Society (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	48	24	24	10.18787	1	1	0.000274177709208
9757	"Korean Urological Oncology Society"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	48	48	0	10.22465	0	1	0.000274177709208
3360	"Taiwanese Society of Biomedical Engineering"	"Chung Yaun Christian University Dept. of Biomedical Engineering, 200 Chung Pet Rd., Chung Li 320 Institute of Biomedical Engineering, No. 1 University Road. Taiwan"	"2018-03-26"	374	0	374	10.5405	0.128342241048813	0	0.000274177698653
4733	"Japan Society for the Philosophy of Sport and Physical Education"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	312	5	307	10.9772	0.149837136268616	0.200000002980232	0.000268465678451
6886	"Marianna University Society of Medical Science"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	50	15	35	10.17264	0.971428573131561	0.866666674613953	0.000268465674621
5213	"Korean Society for Food Engineering"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	293	105	188	10.1305	0.25	0	0.000268465673599
6430	"Korea Institute of Healthcare Architecture"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	99	20	79	10.15682	0.493670880794525	0.400000005960464	0.000268465671897
6049	"Universidad Nacional de Costa Rica"	"Avenida 1, Calle 9 Heredia 86-3000 Costa Rica"	"2018-03-26"	1151	725	426	10.15359	0.110328637063503	0	0.000268465670109
7364	"The Japanese Society of Nuclear Cardiology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	74	49	25	10.17996	0.079999998211861	0.918367326259613	0.000268465667556
3606	"Japan Association for Urban Sociology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	346	0	346	10.5637	0.132947981357574	0	0.000262753646843
1806	"AIS Educator Association"	"Saginaw Valley State University College of Business and Management, 7400 Bay Road Mail Stop Code 0205 Saginaw MI 48604 United States"	"2018-03-26"	52	5	47	10.3194	0.872340440750122	1	0.000262753642076
3089	"Advanced Research Journals"	"Gali No. 1 Gaytri Vihar, Jaderua Road Pinto Park Ayodya Nagar Gwalior MP 474006 India"	"2018-03-26"	195	101	94	10.5138	0.489361703395844	0	0.000262753638672
5509	"Japanese Society of Anxiety Disorders"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	57	11	46	10.14389	0.782608687877655	0.909090936183929	0.00026275363765
4201	"Human Geographies"	"Bd. Nicolae Balcescu Nr. 1 Sector 1 cod postal 010041, sector 1 Bucarest 10041 Romania"	"2018-03-26"	112	29	83	10.5719	0.554216861724854	0	0.000262753635267
11843	"Faculty of Geography, Bucharest University"	"N. Balcescu, No1 Bucharest 010041 Romania"	"2018-03-26"	112	29	83	10.5719	0.554216861724854	0	0.000262753635267
5186	"Oriental Scientific Publishing Company"	"10 NMA Colony Idgah Hills Bhopal India"	"2018-03-26"	5097	1861	3236	10.13005	0.014215080067515	0	0.000262753632841
10851	"Latin American Studies Association"	"6 Windmill Street London W1T 2JB United Kingdom"	"2018-03-26"	77	77	0	10.25222	0	0.597402572631836	0.000262753627096
4485	"Perspectives of New Music"	"1107 NE 45th St. Suite 424 Suite 424 Seattle WA 98105 United States"	"2018-03-26"	204	6	198	10.7757	0.227272734045982	0	0.000257041610043
6725	"Korean Gerontological Nursing Society"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	87	38	49	10.17079	0.244897961616516	0.868421077728271	0.000257041608511
4008	"Japanese Research Association for Food Irradiation"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	382	0	382	10.5986	0.117801047861576	0	0.000257041603999
3177	"Japanese Association for Sport Management"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	82	18	64	10.5225	0.609375	0.333333343267441	0.000257041603404
3304	"Michigan Historical Review"	"Central Michigan University Clarke Historical Library Clarke Historical Library, Park 139A Mt. Pleasant MI 48859 United States"	"2018-03-26"	346	58	288	10.5342	0.15625	0	0.000257041602382
11504	"Asociacion Colombiana de Medicina Fisica y Rehabilitacion"	"Carrera 57 # 80-85 Blq. 15Apto 213 Itagui Antioquia Colombia"	"2018-03-26"	45	14	31	10.28957	1	1	0.000257041602382
5214	"Korea Society of Environment and Ecology"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	353	135	218	10.13047	0.20642201602459	0	0.000257041599488
10859	"British Ornithologists' Club"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	50	50	0	10.25226	0	0.899999976158142	0.000257041595573
5951	"International Social Sciences and Social Work Association (AICTS)"	"Avda. Ronda de Segovia 4 Duplicado 6 C Madrid 28005 Spain"	"2018-03-26"	49	18	31	10.15257	0.903225779533386	0.944444417953491	0.000257041594892
5693	"Global Science and Technology"	"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil"	"2018-03-26"	174	20	154	10.14688	0.292207777500153	0	0.000257041589445
7324	"American Academy of Insurance Medicine"	"32 Colonnade Road, Unit 100 Ottawa ON K2E7J6 Canada"	"2018-03-26"	62	16	46	10.17849	0.673913061618805	0.8125	0.00025132957154
5855	"Adam Mickiewicz University Poznan"	"Wieniawskiego 1 Poznan Poland"	"2018-03-26"	8240	1526	6714	10.14746	0.00640452792868	0.000655308016576	0.000251329569895
4900	"Society of Japan Science Teaching"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	142	30	112	10.11639	0.205357149243355	0.699999988079071	0.000251329568816
2117	"Japan Kaatsu Training Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	44	0	44	10.3806	1	0	0.000251329566774
5401	"University of Szeged"	"Ady ter. 10 Szeged 6722 Hungary"	"2018-03-26"	1574	257	1317	10.14232	0.00075930141611	0.167315170168877	0.000251329559339
5570	"IUScholarWorks"	"Indiana University Libraries 1320 East 10th Street 1320 East 10th Street Bloomington IN 47405 United States"	"2018-03-26"	705	288	417	10.14434	0.105515584349632	0	0.000251329559198
9326	"University of Rijeka, Faculty of Medicine"	"Brace Branchetta 20 Rijeka Primorje-Gorski kotar County 51000 Croatia"	"2018-03-26"	114	114	0	10.2186	0	0.385964900255203	0.000251329558943
2093	"Biophilia Rehabilitation"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	77	29	48	10.3774	0.6875	0.344827592372894	0.000245617532187
11182	"ALIES"	"Corso di Porta Romana 108 Milano 20121 Italy"	"2018-03-26"	114	35	79	10.19277	0.354430377483368	0.428571432828903	0.000245617530995
3839	"Japanese Association for Russian and East European Studies"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	534	0	534	10.5823	0.078651688992977	0	0.000239905506537
4288	"Cambridge Medicine Journal"	"18 Newton Road Addenbrooke's Hospital, PO 111Hills Road Cambridge Cambridgeshire CB2 8AL United Kingdom"	"2018-03-26"	84	11	73	10.7244	0.57534247636795	0	0.000239905499983
6988	"Active Aging Research Center"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	42	9	33	10.17338	1	1	0.000239905495557
9163	"Pulmonary Hypertension Association"	"McBride Strategic Services 2970 N. Lake Shore Drive, 13A Chicago IL 60657 United States"	"2018-03-26"	66	42	24	10.21693	0.625	0.61904764175415	0.000234193465396
8340	"International Society for the Scholarship of Teaching and Learning"	"Mills Library L504 1280 Main Street West Hamilton Ontario L8S 4P5 Canada"	"2018-03-26"	209	67	142	10.20343	0.281690150499344	0	0.00022848143217
6133	"Revista Cientifica de Producao Animal"	"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil"	"2018-03-26"	209	0	209	10.15528	0.191387563943863	0	0.000228481429276
37	"American Society of Plant Biologists (ASPB)"	"15501 Monona Drive Rockville 20855-2768 United States"	"2018-03-26"	38533	1609	36924	"10.1104, 10.1105"	0.00108330626972	0	0.000228481428356
5102	"Japanese Society of Radiation Safety Management"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	57	3	54	10.1295	0.685185194015503	1	0.000228481427063
3614	"Polish Botanical Society"	"Polish Botanical Society Al. Ujazdowskie 4 Prawdziwka 2 Warszawa 00-478 Poland"	"2018-03-26"	6527	1125	5402	10.5586	0.007404664997011	0	0.000228481426132
7478	"Council for Children with Behavioral Disorders"	"105 Porter Building Ypilanti MI 48197 United States"	"2018-03-26"	43	13	30	10.17988	0.933333337306976	0.923076927661896	0.000228481425361
6663	"The Research Institute of Nursing Science, Seoul National University (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	40	10	30	10.16952	1	1	0.00022848142434
7744	"Stuttgart State Museum of Natural History"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	40	40	0	10.18476	0	1	0.00022848142434
4905	"Korean Society for People, Plants, and Environment"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	394	141	253	10.11628	0.158102765679359	0	0.000228481422723
3070	"The European Union Studies Association - Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	412	0	412	10.5135	0.097087375819683	0	0.000228481417701
3575	"Canadian Centre of Academic Art and Science"	"Canada"	"2018-03-26"	56	0	56	10.5618	0.696428596973419	0	0.000222769396902
4470	"Korean Association of Architectural History"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	202	53	149	10.7738	0.261744976043701	0	0.000222769396902
5104	"American Society of Group Psychotherapy and Psychodrama (ASGPP)"	"301 N. Harrison St. #508 Princeton 8540 United States"	"2018-03-26"	64	29	35	10.12926	0.628571450710297	0.586206912994385	0.000222769395881
3319	"UPF Editora"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	1584	634	950	10.5335	0.041052632033825	0	0.0002227693912
4635	"Hokkaido Geographical Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	89	4	85	10.7886	0.447058826684952	0.25	0.000222769390263
5017	"Korean Society of Embryo Transfer"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	276	100	176	10.1275	0.221590906381607	0	0.000222769386008
4123	"The Japanese Society of Extra-Corporeal Technology in Medicine"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	1493	7	1486	10.713	0.021534319967032	1	0.00022276938571
5844	"Asian Network for Public Opinion Research"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	56	12	44	10.15206	0.772727251052856	0.416666656732559	0.000222769382603
7048	"Korea Society of Geothermal Energy Engineers"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	60	17	43	10.17664	0.813953459262848	0.235294118523598	0.000222769381667
2846	"ReVision Publishing"		"2018-03-26"	41	0	41	10.4298	0.926829278469086	0	0.000217057355506
10092	"Center for Korean Literature and Language Education"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	57	49	8	10.24008	1	0.61224490404129	0.000217057354825
6391	"Japan Society for Simulation Technology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	42	0	42	10.15748	0.904761910438538	0	0.000217057354485
5356	"The Korean Society of Systems Engineering"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	79	21	58	10.14248	0.551724135875702	0.28571429848671	0.000217057353974
10277	"Korean Association for Research, Procedures and Education on Trauma"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	38	38	0	10.24184	0	1	0.000217057353123
5482	"Korean Society for Quality in Health Care"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	40	21	19	10.14371	0.89473682641983	1	0.00021705735142
2034	"21st Century COE Program"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	40	0	40	10.3731	0.949999988079071	0	0.000217057350399
5380	"Journal of Animal Behaviour and Biometeorology"	"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil"	"2018-03-26"	85	20	65	10.14269	0.569230794906616	0	0.000211345327047
6237	"Instituto Metodista Izabela Hendrix"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	524	63	461	10.15601	0.080260306596756	0	0.000211345325175
9015	"The Korean Retina Society"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	37	37	0	10.21561	0	1	0.000211345317514
7289	"The Korean Association of Educational Methodology Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	37	0	37	10.17927	1	0	0.000211345317514
5225	"Iberoamerican Journal of Industrial Engineering"	"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil"	"2018-03-26"	196	0	196	10.13084	0.188775509595871	0	0.000211345316833
4315	"Faculdade de Tecnologia e Ciencias"	"Inst. Mantenedor de Ensino Superior da Bahia Av. Luiz Vianna Filho, 8812, MI, s. 504 Av. Luiz Vianna Filho, 8812, MI, s. 504 Salvador BA CEP 41741-590 Brazil"	"2018-03-26"	49	0	49	10.7447	0.755102038383484	0	0.000211345316833
8708	"Korean Society of Peripheral Nervous System"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	54	40	14	10.21129	1	0.574999988079071	0.000211345314791
7814	"Coventry University, Lanchester Library"	"Frederick Lanchester Building Gosford Street Coventry West Midlands CV1 5DD United Kingdom"	"2018-03-26"	226	61	165	10.18552	0.22424241900444	0	0.000211345312578
1334	"English Literature in Transition (Project Muse)"	"2715 N. Charles St. Attn: Nicole Kendzejeski Attn: Wendy Queen Baltimore MD 21218 United States"	"2018-03-26"	132	0	132	10.2487	0.272727280855179	0	0.000205633288034
5537	"Korean Academy of Sleep Medicine"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	42	12	30	10.14401	0.800000011920929	1	0.000205633283949
5575	"Korean Breast Cancer Society"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	68	32	36	10.14449	0.444444447755814	0.625	0.000205633282587
2585	"Japan Society for Snow Engineering"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	595	0	595	10.4106	0.060504201799631	0	0.00020563328231
5296	"Korean Society for Nosocomial Infection Control (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	36	11	25	10.14192	1	1	0.000205633281906
10403	"The Korean College of Clinical Pharmacy"	"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea"	"2018-03-26"	36	36	0	10.24304	0	1	0.000205633281906
3905	"International Association of Astacology"	"Auburn University, Department of Fisheries and Allied Aquacultures 203 Swingle Hall Department of Fisheries and Allied Aquacultures203 Swingle Hall Auburn 36849-5419 United States"	"2018-03-26"	36	0	36	10.5869	1	0	0.000205633281906
4284	"Michigan Academy of Science, Arts and Letters"	"614 W. Superior Almaty MI 48801 United States"	"2018-03-26"	51	8	43	10.7245	0.67441862821579	0.75	0.000199921252085
8127	"Journal of Special Education and Rehabilitation"	"Cinar Mah. Yesiltepe Sok. Pasa Apartmani No: 36/3/6 Maltepe Pinar apt. B-block no: 11 Instanbul Turkey"	"2018-03-26"	99	21	78	10.19057	0.448717951774597	0	0.000199921247659
9763	"Asian Society of Cardiovascular Imaging"	"4Fl., 10, Yeoksam-ro, 7-gil Gangnam-gu Seoul 06244 South Korea"	"2018-03-26"	38	38	0	10.22468	0	0.921052634716034	0.000199921246978
5001	"The Asian Association of World Historians"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	43	10	33	10.12773	0.818181812763214	0.800000011920929	0.000199921245957
6635	"Acta Zoologica Hungarica"	"Arany J. Str. 1 Budapest H-1051 Hungary"	"2018-03-26"	50	23	27	10.17109	0.851851880550385	0.47826087474823	0.000194209215796
9715	"Korean Society of Dairy Science and Technology"	"#609, Jungang-Deco Plaza, 148 Eulgiro, Jung-gu Seoul 04549 South Korea"	"2018-03-26"	42	42	0	10.22424	0	0.809523820877075	0.000194209213412
5712	"Korean Institute for Practical Engineering Education"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	50	0	50	10.14702	0.680000007152557	0	0.000194209212732
6184	"Society of Allied Health Services"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	38	17	21	10.15563	1	0.764705896377563	0.000194209212051
6468	"Yonsei Institute for North Korean Studies"	"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea"	"2018-03-26"	38	10	28	10.15795	0.857142865657806	1	0.000194209212051
2815	"The Sessile Organisms Society of Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	394	10	384	10.4282	0.078125	0.400000005960464	0.000194209211029
6109	"The Korean Society for Marine Biotechnology"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	34	8	26	10.15433	1	1	0.000194209210689
5220	"Korean Society for the History of Medicine"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	89	29	60	10.13081	0.150000005960464	0.862068951129913	0.000194209210348
10852	"Dutch Bryological and Lichenological Society and Nordic Bryological Society"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	35	10	25	10.25227	1	0.899999976158142	0.000194209209327
6235	"Instituto Metodista de Servicos Educacionais"	"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil"	"2018-03-26"	332	35	297	10.15599	0.11447811126709	0	0.000194209205241
5650	"Korean Society of Occupational Therapy"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	190	91	99	10.14519	0.34343433380127	0	0.000194209205241
7257	"Taras Shevchenko National University of Kyiv"	"60 Volodymyrska Street Kyiv 01033 Ukraine"	"2018-03-26"	1419	322	1097	10.17721	0.030993618071079	0	0.000194209205114
10709	"Digital ProScholar Media"	"Cazangiilor Street, 10 Bucharest 033063 Romania"	"2018-03-26"	38	38	0	10.25083	0	0.868421077728271	0.000188497180528
1792	"Japan Society for Immunology of Reproduction"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	60	0	60	10.3192	0.550000011920929	0	0.000188497179166
342	"Prous Science"	"PROUS SCIENCE, SAU, ES A08608978 Provenza, 398, 2a Suite 400 Barcelona 8025 Spain"	"2018-03-26"	8920	190	8730	10.1358	0.000687285210006	0.142105266451836	0.000188497177989
10398	"Disaster Nursing Global Leader Degree Program"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	38	24	14	10.24298	0.785714268684387	0.916666686534882	0.000188497176442
1450	"USDA Forest Service"	"1 Gifford Pinchot Drive 1601 N. Kent St. Madison WI 53726 United States"	"2018-03-26"	5266	54	5212	10.2737	0.000191864921362	0.592592597007751	0.000188497176272
9309	"Korean Academy of Speech-Language Pathologies"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	37	37	0	10.21849	0	0.891891896724701	0.000188497176102
1635	"Graduate School of Environmental Science, Okayama University"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	33	0	33	10.3107	1	0	0.00018849717508
5369	"Food Safety Commission, Cabinet Office"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	81	22	59	10.14252	0.372881352901459	0.5	0.000188497174059
8745	"Industrial Promotion Institute"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	39	18	21	10.21186	0.857142865657806	0.833333313465118	0.000188497174059
